

When: 2025-11-03 18:09:38 Episode: 1 Map: 1
timestamp	 tic	 x	 y	 z	 angle	 momx	 momy
2025-11-03 18:17:23	 9275	 679	1538	-16	 214.45	 -5	-7 	0
2025-11-03 18:17:24	 9310	 530	1464	-24	 247.85	 -4	-4 	0
2025-11-03 18:17:25	 9345	 496	1223	-24	 297.07	 2	-8 	0
2025-11-03 18:17:26	 9380	 686	1035	-24	 0.35	 7	-3 	0
2025-11-03 18:17:27	 9415	 931	1033	-24	 0.35	 8	0 	0
2025-11-03 18:17:28	 9450	 1221	1035	-24	 9.14	 8	0 	0
2025-11-03 18:17:29	 9485	 1494	1118	-24	 63.63	 6	5 	0
2025-11-03 18:17:30	 9520	 1584	1371	-16	 104.06	 -1	8 	0
2025-11-03 18:17:31	 9555	 1488	1582	-24	 204.26	 -1	-1 	0
2025-11-03 18:17:32	 9590	 1402	1544	-24	 174.38	 -4	0 	0
2025-11-03 18:17:33	 9625	 1489	1544	-24	 183.16	 3	0 	0
2025-11-03 18:17:34	 9660	 1489	1473	-24	 306.21	 1	-4 	0
2025-11-03 18:17:35	 9695	 1656	1309	-16	 313.24	 5	-6 	0
2025-11-03 18:17:36	 9730	 1755	1156	-40	 265.78	 -1	-7 	0
2025-11-03 18:17:37	 9765	 1784	908	-40	 348.40	 1	-4 	0
2025-11-03 18:17:38	 9800	 1969	965	-40	 63.98	 5	4 	0
2025-11-03 18:17:39	 9835	 1936	1083	-40	 118.48	 -5	5 	0
2025-11-03 18:17:40	 9870	 1888	1136	-40	 79.80	 -1	-1 	0
2025-11-03 18:17:42	 9924	 1983	1159	-40	 318.52	 0	-2 	0
2025-11-03 18:17:43	 9959	 1937	986	-40	 195.47	 -6	-5 	0
2025-11-03 18:17:44	 9994	 1734	1037	-40	 97.03	 -3	6 	0
2025-11-03 18:17:45	 10029	 1656	1072	-40	 19.69	 0	-1 	0
2025-11-03 18:17:46	 10064	 1695	1074	-40	 70.66	 1	2 	0
2025-11-03 18:17:47	 10099	 1764	1183	-40	 84.73	 0	0 	0
2025-11-03 18:17:48	 10134	 1750	1301	-32	 153.28	 -5	5 	0
2025-11-03 18:17:49	 10169	 1531	1292	-24	 244.69	 -6	-6 	0
2025-11-03 18:17:50	 10204	 1425	1098	-24	 184.92	 -7	-4 	0
2025-11-03 18:17:51	 10239	 1178	1006	-8	 260.51	 -5	-6 	0
2025-11-03 18:17:52	 10274	 1245	810	8	 13.01	 7	-2 	0
