When: 2025-11-03 13:15:59 Episode: 1 Map: 3
timestamp	 tic	 x	 y	 z	 angle	 momx	 momy
2025-11-03 13:22:55	 5375	 3120	3337	96	 344.53	 -4	0 	0
2025-11-03 13:22:56	 5410	 2890	3397	96	 349.80	 -8	1 	0
2025-11-03 13:22:57	 5445	 2824	3423	96	 5.62	 1	0 	0
2025-11-03 13:22:58	 5483	 2840	3425	96	 356.84	 2	-1 	0
2025-11-03 13:22:59	 5518	 3049	3414	96	 337.50	 3	-1 	0
2025-11-03 13:23:00	 5553	 3218	3368	96	 356.84	 1	-1 	0
2025-11-03 13:23:01	 5588	 3236	3364	96	 5.62	 0	-1 	0
2025-11-03 13:23:03	 5671	 3429	3359	16	 358.59	 8	-1 	0
2025-11-03 13:23:04	 5706	 3726	3352	96	 358.59	 8	-1 	0
2025-11-03 13:23:05	 5741	 3868	3348	112	 358.59	 1	-1 	0
2025-11-03 13:23:06	 5776	 3832	3349	112	 3.87	 -5	0 	0
2025-11-03 13:23:07	 5811	 3784	3350	112	 68.91	 -1	0 	0
2025-11-03 13:23:12	 6000	 3915	3358	112	 355.43	 7	-1 	0
2025-11-03 13:23:13	 6035	 4169	3348	32	 0.70	 5	-1 	0
2025-11-03 13:23:14	 6070	 4221	3346	32	 28.83	 0	-1 	0
2025-11-03 13:23:16	 6109	 4208	3349	32	 351.91	 -1	0 	0
2025-11-03 13:23:18	 6195	 4186	3364	32	 304.45	 -1	-1 	0
2025-11-03 13:23:20	 6258	 4240	3312	32	 297.42	 4	-6 	0
2025-11-03 13:23:21	 6293	 4292	3244	32	 27.07	 0	-1 	0
2025-11-03 13:23:22	 6335	 4342	3334	32	 32.34	 4	5 	0
2025-11-03 13:23:23	 6370	 4447	3364	72	 357.19	 6	-1 	0
2025-11-03 13:23:24	 6405	 4655	3349	112	 4.22	 0	-1 	0
2025-11-03 13:23:26	 6490	 4656	3455	112	 95.62	 -1	0 	0
2025-11-03 13:23:27	 6525	 4625	3639	32	 104.41	 -2	7 	0
