
timestamp	 tic	 x	 y	 z	 angle	 momx	 momy
2025-11-03 19:56:23	 11966	 60	2223	48	 30.23	 3	0 	0
2025-11-03 19:56:24	 12001	 239	2237	48	 10.90	 0	0 	0
2025-11-03 19:56:26	 12058	 186	2313	48	 132.19	 -5	5 	0
2025-11-03 19:56:27	 12093	 144	2391	48	 165.59	 0	0 	0
2025-11-03 19:56:28	 12128	 49	2420	52	 195.47	 -8	0 	3
2025-11-03 19:56:29	 12163	 -98	2261	48	 318.52	 1	-7 	0
2025-11-03 19:56:30	 12198	 12	2226	48	 18.28	 6	2 	0
2025-11-03 19:56:31	 12233	 284	2262	48	 35.86	 7	1 	3
2025-11-03 19:56:32	 12268	 470	2450	48	 34.10	 6	5 	0
2025-11-03 19:56:33	 12303	 572	2671	48	 150.12	 -2	0 	0
2025-11-03 19:56:34	 12338	 498	2669	48	 216.91	 3	2 	0
2025-11-03 19:56:35	 12373	 553	2671	48	 320.62	 1	-1 	0
2025-11-03 19:56:36	 12408	 613	2537	48	 227.46	 -3	-6 	0
2025-11-03 19:56:37	 12443	 508	2501	48	 211.64	 -7	-4 	0
2025-11-03 19:56:38	 12478	 263	2384	48	 185.27	 -2	-1 	3
2025-11-03 19:56:39	 12513	 44	2409	48	 185.27	 -9	0 	3
2025-11-03 19:56:40	 12548	 -48	2397	48	 297.77	 1	-5 	0
2025-11-03 19:56:41	 12583	 52	2057	48	 288.98	 4	-15 	0
2025-11-03 19:56:42	 12618	 213	1695	56	 304.80	 2	-6 	0
2025-11-03 19:56:43	 12653	 444	1572	56	 6.33	 14	-1 	0
2025-11-03 19:56:44	 12688	 705	1630	56	 148.71	 0	-1 	0
2025-11-03 19:56:45	 12723	 422	1580	56	 175.08	 -16	-1 	0
2025-11-03 19:56:46	 12758	 -86	1502	56	 296.37	 -5	-12 	0
2025-11-03 19:56:47	 12793	 -71	966	16	 254.18	 -2	-21 	0
2025-11-03 19:56:48	 12828	 -237	864	8	 118.83	 -11	5 	0
2025-11-03 19:56:49	 12863	 -234	1187	8	 329.41	 11	2 	0
2025-11-03 19:56:50	 12898	 167	1063	8	 41.48	 4	-3 	0
2025-11-03 19:56:51	 12933	 137	1171	8	 245.39	 -4	-2 	0
2025-11-03 19:56:52	 12968	 -176	972	8	 122.34	 -1	2 	0
2025-11-03 19:56:53	 13003	 -305	1263	8	 145.20	 -2	0 	0
2025-11-03 19:56:54	 13052	 -296	1249	8	 329.77	 4	-5 	0
2025-11-03 19:56:55	 13087	 142	1065	8	 33.05	 16	-4 	0
2025-11-03 19:56:56	 13122	 166	1263	8	 96.33	 -1	1 	0
2025-11-03 19:56:57	 13157	 49	1233	32	 224.65	 -11	-7 	0
2025-11-03 19:56:58	 13192	 -231	1071	8	 91.05	 -4	-3 	0
2025-11-03 19:56:59	 13227	 -71	1314	56	 59.41	 9	12 	0
2025-11-03 19:57:00	 13262	 5	1647	56	 356.13	 8	-1 	0
2025-11-03 19:57:01	 13297	 498	1598	56	 342.07	 16	-4 	0
2025-11-03 19:57:02	 13332	 619	1488	56	 222.54	 -3	-1 	0
2025-11-03 19:57:03	 13367	 552	1527	56	 173.32	 -1	0 	0
2025-11-03 19:57:04	 13402	 515	1564	56	 210.23	 -1	0 	0
2025-11-03 19:57:05	 13437	 425	1552	56	 245.39	 -2	0 	0
2025-11-03 19:57:06	 13472	 380	1448	56	 278.79	 -1	-3 	0
2025-11-03 19:57:07	 13507	 388	1303	56	 262.97	 0	-2 	0
2025-11-03 19:57:08	 13542	 373	1144	56	 262.97	 -1	-8 	0
2025-11-03 19:57:09	 13577	 334	861	51	 291.09	 -1	-9 	0
2025-11-03 19:57:10	 13612	 411	720	40	 320.98	 3	-1 	0
2025-11-03 19:57:11	 13647	 579	656	40	 326.25	 6	-5 	0
2025-11-03 19:57:12	 13682	 761	533	72	 306.91	 4	-6 	0
2025-11-03 19:57:13	 13717	 846	528	72	 15.47	 -1	-1 	0
2025-11-03 19:57:17	 13846	 882	567	72	 50.62	 1	3 	0
2025-11-03 19:57:18	 13881	 974	687	40	 41.84	 0	0 	0
2025-11-03 19:57:19	 13916	 1051	784	40	 29.53	 0	1 	0
2025-11-03 19:57:23	 14070	 1062	800	40	 41.84	 1	1 	0
2025-11-03 19:57:24	 14105	 1128	880	40	 4.92	 -4	0 	0
2025-11-03 19:57:25	 14140	 990	879	40	 78.75	 -1	4 	0
2025-11-03 19:57:26	 14175	 1007	1002	40	 80.51	 0	2 	0
2025-11-03 19:57:27	 14210	 1007	979	40	 103.36	 0	-6 	0
2025-11-03 19:57:28	 14245	 1058	793	40	 196.52	 -3	-3 	0
2025-11-03 19:57:29	 14280	 973	785	40	 168.40	 -3	1 	0
2025-11-03 19:57:30	 14315	 749	803	56	 191.25	 -8	-2 	0
2025-11-03 19:57:31	 14350	 462	749	40	 191.25	 -9	-2 	0
2025-11-03 19:57:32	 14385	 200	680	40	 207.07	 -2	-1 	0
2025-11-03 19:57:35	 14493	 80	655	40	 191.25	 -1	-1 	5
2025-11-03 19:57:38	 14592	 203	675	152	 24.61	 7	1 	0
2025-11-03 19:57:39	 14627	 407	818	40	 89.65	 2	7 	0
2025-11-03 19:57:40	 14662	 408	1099	56	 101.95	 -2	8 	0
2025-11-03 19:57:41	 14697	 385	1388	56	 89.65	 -1	8 	0
2025-11-03 19:57:42	 14732	 505	1606	56	 349.45	 7	1 	0
2025-11-03 19:57:43	 14767	 691	1630	56	 107.23	 1	-4 	0
2025-11-03 19:57:44	 14802	 630	1576	56	 184.57	 -8	-1 	0
2025-11-03 19:57:45	 14837	 352	1571	56	 166.99	 -9	0 	0
2025-11-03 19:57:46	 14872	 166	1737	56	 96.68	 -2	7 	0
2025-11-03 19:57:47	 14907	 169	2026	48	 77.34	 1	8 	0
2025-11-03 19:57:48	 14942	 217	2313	48	 94.92	 0	8 	0
2025-11-03 19:57:49	 14977	 76	2500	48	 217.97	 -8	-1 	0
2025-11-03 19:57:50	 15012	 -111	2331	48	 293.55	 -1	-8 	0
2025-11-03 19:57:51	 15047	 -30	2079	48	 272.46	 1	-9 	0
2025-11-03 19:57:52	 15082	 81	1841	48	 5.62	 7	-3 	0
2025-11-03 19:57:53	 15117	 335	1888	48	 56.60	 5	5 	0
2025-11-03 19:57:54	 15152	 407	2144	48	 97.03	 -1	8 	0
2025-11-03 19:57:55	 15187	 430	2425	48	 63.63	 3	7 	0
2025-11-03 19:57:56	 15222	 581	2665	48	 98.79	 2	6 	0
2025-11-03 19:57:58	 15280	 473	2614	48	 188.44	 -4	-2 	4
2025-11-03 19:57:59	 15315	 329	2467	48	 295.66	 -1	-8 	0
2025-11-03 19:58:00	 15350	 414	2206	48	 295.66	 3	-8 	0
2025-11-03 19:58:01	 15385	 521	1981	48	 292.15	 3	-8 	0
2025-11-03 19:58:02	 15420	 435	1881	48	 206.02	 -7	-5 	0
2025-11-03 19:58:03	 15455	 227	1820	56	 235.90	 -6	-3 	0
2025-11-03 19:58:04	 15490	 221	1628	56	 358.95	 6	-4 	0
2025-11-03 19:58:05	 15525	 483	1633	56	 355.43	 8	0 	0
2025-11-03 19:58:06	 15560	 621	1622	56	 235.90	 0	-1 	0
2025-11-03 19:58:07	 15595	 522	1613	56	 206.02	 -8	-2 	0
2025-11-03 19:58:08	 15630	 384	1418	56	 272.81	 -1	-8 	0
2025-11-03 19:58:09	 15665	 391	1130	56	 269.30	 0	-9 	0
2025-11-03 19:58:10	 15700	 339	849	40	 218.32	 -4	-9 	0
2025-11-03 19:58:11	 15735	 242	594	40	 322.03	 2	-7 	0
2025-11-03 19:58:12	 15770	 431	587	40	 350.16	 7	1 	0
2025-11-03 19:58:13	 15805	 709	625	56	 46.41	 7	3 	0
2025-11-03 19:58:14	 15840	 860	847	40	 28.83	 5	5 	0
2025-11-03 19:58:15	 15875	 995	965	40	 88.59	 2	4 	0
2025-11-03 19:58:17	 15943	 989	1099	40	 146.60	 -1	1 	0
2025-11-03 19:58:18	 15978	 955	1117	40	 169.45	 2	-1 	0
2025-11-03 19:58:19	 16013	 986	1140	40	 86.84	 -1	1 	0
2025-11-03 19:58:20	 16048	 985	1181	40	 83.32	 0	5 	0
2025-11-03 20:00:54	 514	 1104	1984	0	 275.27	 -1	0 	13
2025-11-03 20:00:58	 676	 1108	1964	0	 282.30	 1	-6 	13
2025-11-03 20:00:59	 711	 1128	1760	-24	 240.12	 -2	-1 	0
2025-11-03 20:01:00	 746	 956	1674	0	 220.78	 -7	-5 	0
2025-11-03 20:01:01	 781	 867	1480	40	 333.28	 2	-1 	0
2025-11-03 20:01:02	 816	 1008	1480	40	 294.61	 1	0 	0
2025-11-03 20:01:07	 992	 1020	1480	40	 245.39	 -2	-1 	0
2025-11-03 20:01:08	 1027	 1011	1337	48	 331.52	 4	-6 	0
2025-11-03 20:01:09	 1062	 1087	1304	48	 347.34	 4	-1 	0
2025-11-03 20:01:10	 1097	 1144	1304	48	 312.19	 0	0 	0
